Source_IP,Destination_IP,Protocol,Packet_Size,Duration,Flags,Timestamp,,,,,,,,,
192.168.122.34,10.82.16.42,TCP,1270,0.770073052,ACK,1/4/2023 19:30,,,,,,,,,
192.168.120.44,10.105.4.15,TCP,728,3.105158474,RST,1/4/2023 19:30,,,,,,,,,
192.168.182.14,10.104.25.24,ICMP,373,0.37555266,RST,1/4/2023 19:31,,,,,,,,,
192.168.122.9,10.42.19.85,UDP,508,0.009044174,SYN,1/4/2023 19:31,,,,,,,,,
192.168.19.16,10.98.26.36,ICMP,566,0.125266657,SYN,1/4/2023 19:31,,,,,,,,,
192.168.185.17,10.100.46.98,UDP,181,0.061961196,SYN,1/4/2023 19:31,,,,,,,,,
192.168.16.34,10.153.10.20,TCP,1371,0.569007348,ACK,1/4/2023 19:31,,,,,,,,,
192.168.233.11,10.51.56.33,TCP,919,0.331227209,SYN,1/4/2023 19:31,,,,,,,,,
192.168.98.34,10.115.5.2,TCP,1096,0.475988784,ACK,1/4/2023 19:32,,,,,,,,,
192.168.227.8,10.110.47.73,TCP,128,0.151266133,ACK,1/4/2023 19:32,,,,,,,,,
192.168.146.33,10.95.51.19,TCP,607,0.371510198,ACK,1/4/2023 19:32,,,,,,,,,
192.168.125.23,10.88.29.81,TCP,369,0.07919172,SYN,1/4/2023 19:32,,,,,,,,,
192.168.65.8,10.152.50.14,TCP,1086,0.707143281,ACK,1/4/2023 19:32,,,,,,,,,
192.168.92.42,10.81.15.8,TCP,678,1.077434824,ACK,1/4/2023 19:32,,,,,,,,,
192.168.50.7,10.106.20.15,ICMP,124,0.130899969,ACK,1/4/2023 19:33,,,,,,,,,
192.168.176.29,10.64.14.17,UDP,115,0.460306307,FIN,1/4/2023 19:33,,,,,,,,,
192.168.94.30,10.37.25.14,TCP,970,0.709873066,RST,1/4/2023 19:33,,,,,,,,,
192.168.98.25,10.47.32.42,TCP,589,0.268093121,SYN,1/4/2023 19:33,,,,,,,,,
192.168.110.4,10.114.14.88,TCP,677,0.817600084,ACK,1/4/2023 19:33,,,,,,,,,
192.168.112.43,10.20.17.71,TCP,576,0.221362068,ACK,1/4/2023 19:33,,,,,,,,,
192.168.189.38,10.56.17.82,TCP,1481,0.063678406,ACK,1/4/2023 19:34,,,,,,,,,
192.168.16.10,10.128.22.71,TCP,108,0.404647286,ACK,1/4/2023 19:34,,,,,,,,,
192.168.128.18,10.63.19.60,UDP,850,0.085948104,SYN,1/4/2023 19:34,,,,,,,,,
192.168.190.46,10.126.31.5,TCP,432,0.994113135,ACK,1/4/2023 19:34,,,,,,,,,
192.168.146.32,10.149.31.42,TCP,665,0.081691742,SYN,1/4/2023 19:34,,,,,,,,,
192.168.53.31,10.20.43.73,TCP,278,0.087976001,RST,1/4/2023 19:34,,,,,,,,,
192.168.96.22,10.43.53.59,UDP,601,0.183996014,SYN,1/4/2023 19:35,,,,,,,,,
192.168.192.41,10.109.43.59,TCP,699,0.065215745,FIN,1/4/2023 19:35,,,,,,,,,
192.168.45.35,10.14.48.26,TCP,889,0.614184578,SYN,1/4/2023 19:35,,,,,,,,,
192.168.235.49,10.71.1.73,TCP,948,1.831657661,ACK,1/4/2023 19:35,,,,,,,,,
192.168.80.34,10.99.17.24,TCP,897,0.022966761,SYN,1/4/2023 19:35,,,,,,,,,
192.168.28.6,10.2.56.45,TCP,861,0.572837294,SYN,1/4/2023 19:35,,,,,,,,,
192.168.0.27,10.148.51.11,ICMP,1288,0.707108437,RST,1/4/2023 19:36,,,,,,,,,
192.168.139.4,10.43.48.6,UDP,1036,0.319618228,ACK,1/4/2023 19:36,,,,,,,,,
192.168.79.11,10.70.3.8,TCP,157,0.37514418,ACK,1/4/2023 19:36,,,,,,,,,
192.168.51.20,10.22.49.53,UDP,849,0.093620645,ACK,1/4/2023 19:36,,,,,,,,,
192.168.153.28,10.103.50.14,TCP,499,0.066476233,ACK,1/4/2023 19:36,,,,,,,,,
192.168.233.8,10.160.45.5,UDP,354,0.302638701,SYN,1/4/2023 19:36,,,,,,,,,
192.168.193.40,10.119.5.45,UDP,1089,0.309127298,ACK,1/4/2023 19:37,,,,,,,,,
192.168.89.27,10.86.14.98,TCP,446,0.287198397,ACK,1/4/2023 19:37,,,,,,,,,
192.168.96.7,10.60.52.53,UDP,503,0.473616618,SYN,1/4/2023 19:37,,,,,,,,,
192.168.53.46,10.56.2.94,ICMP,1097,0.200685764,ACK,1/4/2023 19:37,,,,,,,,,
192.168.163.21,10.79.13.21,UDP,629,0.070870657,RST,1/4/2023 19:37,,,,,,,,,
192.168.176.34,10.48.19.18,TCP,344,0.118195313,SYN,1/4/2023 19:37,,,,,,,,,
192.168.121.23,10.104.51.83,TCP,974,1.172047376,SYN,1/4/2023 19:38,,,,,,,,,
192.168.161.40,10.16.13.13,UDP,723,0.914719882,FIN,1/4/2023 19:38,,,,,,,,,
192.168.134.26,10.26.5.35,UDP,969,0.396343905,FIN,1/4/2023 19:38,,,,,,,,,
192.168.231.49,10.145.33.36,ICMP,1078,0.16575961,ACK,1/4/2023 19:38,,,,,,,,,
192.168.118.17,10.149.43.68,ICMP,1336,0.342756576,ACK,1/4/2023 19:38,,,,,,,,,
192.168.94.39,10.62.49.41,TCP,320,3.166954324,ACK,1/4/2023 19:38,,,,,,,,,
192.168.88.37,10.55.31.77,TCP,1122,0.838849627,FIN,1/4/2023 19:39,,,,,,,,,
192.168.189.15,10.143.0.90,TCP,1254,0.0219067,FIN,1/4/2023 19:39,,,,,,,,,
192.168.1.11,10.143.44.48,TCP,1409,0.198344472,SYN,1/4/2023 19:39,,,,,,,,,
192.168.95.30,10.42.27.20,TCP,1187,0.241999323,SYN,1/4/2023 19:39,,,,,,,,,
192.168.16.24,10.31.6.70,TCP,802,0.652103818,SYN,1/4/2023 19:39,,,,,,,,,
192.168.172.4,10.18.7.81,TCP,99,0.115658741,FIN,1/4/2023 19:39,,,,,,,,,
192.168.119.46,10.146.8.34,TCP,820,0.937248916,SYN,1/4/2023 19:40,,,,,,,,,
192.168.31.19,10.161.33.66,TCP,1373,0.892387795,SYN,1/4/2023 19:40,,,,,,,,,
192.168.194.4,10.144.58.10,TCP,822,1.155315349,FIN,1/4/2023 19:40,,,,,,,,,
192.168.24.9,10.150.22.73,TCP,211,0.154051449,ACK,1/4/2023 19:40,,,,,,,,,
192.168.20.23,10.135.45.39,TCP,937,0.076284725,ACK,1/4/2023 19:40,,,,,,,,,
192.168.237.29,10.145.28.68,TCP,560,0.410806818,ACK,1/4/2023 19:40,,,,,,,,,
192.168.221.25,10.16.37.70,TCP,534,1.125722751,SYN,1/4/2023 19:41,,,,,,,,,
192.168.112.29,10.135.55.60,TCP,778,0.359530148,ACK,1/4/2023 19:41,,,,,,,,,
192.168.97.14,10.103.50.12,ICMP,610,0.208120658,SYN,1/4/2023 19:41,,,,,,,,,
192.168.149.48,10.80.44.15,TCP,915,0.077555943,ACK,1/4/2023 19:41,,,,,,,,,
192.168.50.16,10.131.43.17,TCP,786,0.05200917,ACK,1/4/2023 19:41,,,,,,,,,
192.168.10.14,10.26.46.47,TCP,680,0.129363569,ACK,1/4/2023 19:41,,,,,,,,,
192.168.6.5,10.34.28.13,ICMP,215,0.04648322,SYN,1/4/2023 19:42,,,,,,,,,
192.168.185.40,10.23.17.99,UDP,362,0.208305835,FIN,1/4/2023 19:42,,,,,,,,,
192.168.220.17,10.107.45.14,TCP,693,0.19619491,ACK,1/4/2023 19:42,,,,,,,,,
192.168.221.25,10.14.24.9,TCP,664,0.115293596,ACK,1/4/2023 19:42,,,,,,,,,
192.168.205.42,10.28.37.83,TCP,1202,0.148270106,ACK,1/4/2023 19:42,,,,,,,,,
192.168.85.44,10.12.10.75,TCP,1345,0.030891711,ACK,1/4/2023 19:42,,,,,,,,,
192.168.4.40,10.79.52.16,UDP,772,0.383378939,SYN,1/4/2023 19:43,,,,,,,,,
192.168.27.12,10.26.43.6,TCP,1368,0.70193812,ACK,1/4/2023 19:43,,,,,,,,,
192.168.227.13,10.74.9.35,TCP,108,0.996759745,ACK,1/4/2023 19:43,,,,,,,,,
192.168.120.21,10.112.25.24,UDP,1472,0.948621978,ACK,1/4/2023 19:43,,,,,,,,,
192.168.95.49,10.123.54.51,TCP,1408,0.770136603,SYN,1/4/2023 19:43,,,,,,,,,
192.168.183.21,10.137.47.23,TCP,1222,0.598621786,RST,1/4/2023 19:43,,,,,,,,,
192.168.188.37,10.91.42.39,TCP,976,0.058550312,SYN,1/4/2023 19:44,,,,,,,,,
192.168.37.9,10.8.17.81,TCP,906,0.167744806,SYN,1/4/2023 19:44,,,,,,,,,
192.168.228.2,10.25.28.22,UDP,541,0.037602756,SYN,1/4/2023 19:44,,,,,,,,,
192.168.130.43,10.131.43.44,TCP,1197,0.207991426,SYN,1/4/2023 19:44,,,,,,,,,
192.168.73.35,10.46.16.19,TCP,385,0.257805742,FIN,1/4/2023 19:44,,,,,,,,,
192.168.200.40,10.34.24.69,TCP,1055,0.367229703,FIN,1/4/2023 19:44,,,,,,,,,
192.168.239.32,10.61.2.45,UDP,153,2.620485147,RST,1/4/2023 19:45,,,,,,,,,
192.168.84.34,10.16.43.92,TCP,1146,0.606536913,SYN,1/4/2023 19:45,,,,,,,,,
192.168.24.42,10.79.26.65,TCP,917,1.194370961,ACK,1/4/2023 19:45,,,,,,,,,
192.168.183.32,10.71.41.16,TCP,1464,0.44018313,RST,1/4/2023 19:45,,,,,,,,,
192.168.109.37,10.149.42.28,ICMP,484,0.057849566,SYN,1/4/2023 19:45,,,,,,,,,
192.168.149.25,10.159.56.12,TCP,1138,0.09668917,SYN,1/4/2023 19:45,,,,,,,,,
192.168.192.45,10.26.47.19,TCP,832,0.080633162,SYN,1/4/2023 19:46,,,,,,,,,
192.168.99.21,10.84.44.88,TCP,1050,0.212154925,SYN,1/4/2023 19:46,,,,,,,,,
192.168.232.16,10.43.3.2,TCP,269,0.988987689,SYN,1/4/2023 19:46,,,,,,,,,
192.168.223.21,10.17.25.99,UDP,1318,0.472471276,FIN,1/4/2023 19:46,,,,,,,,,
192.168.116.28,10.106.3.51,UDP,680,1.91771694,SYN,1/4/2023 19:46,,,,,,,,,
192.168.146.14,10.130.29.7,TCP,1015,0.252980401,ACK,1/4/2023 19:46,,,,,,,,,
192.168.214.24,10.48.42.77,ICMP,616,0.046618647,ACK,1/4/2023 19:47,,,,,,,,,
192.168.19.32,10.3.8.18,TCP,130,1.350756187,SYN,1/4/2023 19:47,,,,,,,,,
192.168.231.10,10.150.30.29,TCP,859,0.711571443,ACK,1/4/2023 19:47,,,,,,,,,
192.168.179.1,10.86.1.37,TCP,251,0.18638241,SYN,1/4/2023 19:47,,,,,,,,,
192.168.222.37,10.82.59.21,TCP,508,0.164564252,FIN,1/4/2023 19:47,,,,,,,,,
192.168.185.15,10.94.37.67,UDP,149,0.591687612,ACK,1/4/2023 19:47,,,,,,,,,
192.168.103.31,10.146.50.13,UDP,378,0.20256991,SYN,1/4/2023 19:48,,,,,,,,,
192.168.91.10,10.88.16.59,TCP,837,0.003960004,RST,1/4/2023 19:48,,,,,,,,,
192.168.69.15,10.10.4.25,TCP,1392,0.176499695,SYN,1/4/2023 19:48,,,,,,,,,
192.168.174.27,10.137.24.10,TCP,206,0.466838017,SYN,1/4/2023 19:48,,,,,,,,,
192.168.9.21,10.141.13.28,UDP,1300,0.844671467,ACK,1/4/2023 19:48,,,,,,,,,
192.168.18.4,10.120.33.51,TCP,1088,0.179026366,RST,1/4/2023 19:48,,,,,,,,,
192.168.21.38,10.88.59.50,TCP,845,0.110072323,SYN,1/4/2023 19:49,,,,,,,,,
192.168.14.6,10.32.27.96,TCP,80,1.111174529,ACK,1/4/2023 19:49,,,,,,,,,
192.168.113.11,10.156.58.97,TCP,542,0.605888498,FIN,1/4/2023 19:49,,,,,,,,,
192.168.43.30,10.40.4.61,TCP,350,0.696324915,SYN,1/4/2023 19:49,,,,,,,,,
192.168.103.24,10.140.36.30,TCP,1432,0.959935126,FIN,1/4/2023 19:49,,,,,,,,,
192.168.85.30,10.153.4.98,TCP,514,2.673121675,ACK,1/4/2023 19:49,,,,,,,,,
192.168.173.4,10.69.36.50,TCP,223,0.095871181,ACK,1/4/2023 19:50,,,,,,,,,
192.168.241.6,10.95.41.45,TCP,399,0.08582828,ACK,1/4/2023 19:50,,,,,,,,,
192.168.37.26,10.17.0.47,TCP,1276,0.738270836,SYN,1/4/2023 19:50,,,,,,,,,
192.168.146.2,10.59.9.66,TCP,868,0.063026897,SYN,1/4/2023 19:50,,,,,,,,,
192.168.67.5,10.64.29.7,TCP,161,1.060805341,SYN,1/4/2023 19:50,,,,,,,,,
192.168.46.35,10.62.8.73,TCP,396,1.253032627,ACK,1/4/2023 19:50,,,,,,,,,
192.168.156.16,10.72.1.4,TCP,1412,0.370951303,SYN,1/4/2023 19:51,,,,,,,,,
192.168.236.12,10.61.38.97,UDP,489,0.359490591,SYN,1/4/2023 19:51,,,,,,,,,
192.168.212.9,10.72.28.37,ICMP,1396,0.299404716,ACK,1/4/2023 19:51,,,,,,,,,
192.168.138.8,10.145.10.74,TCP,583,0.295472345,FIN,1/4/2023 19:51,,,,,,,,,
192.168.59.26,10.104.31.38,TCP,1334,0.466881379,ACK,1/4/2023 19:51,,,,,,,,,
192.168.159.39,10.44.46.5,ICMP,930,0.033893188,ACK,1/4/2023 19:51,,,,,,,,,
192.168.131.34,10.66.10.83,TCP,1041,0.044278414,FIN,1/4/2023 19:52,,,,,,,,,
192.168.91.25,10.39.53.23,TCP,150,1.017303803,SYN,1/4/2023 19:52,,,,,,,,,
192.168.242.44,10.94.32.22,UDP,842,0.237083573,ACK,1/4/2023 19:52,,,,,,,,,
192.168.226.19,10.109.12.76,ICMP,460,0.192536314,SYN,1/4/2023 19:52,,,,,,,,,
192.168.162.39,10.45.43.83,TCP,1318,0.42948829,ACK,1/4/2023 19:52,,,,,,,,,
192.168.156.14,10.136.4.61,TCP,1044,0.426691653,SYN,1/4/2023 19:52,,,,,,,,,
192.168.84.36,10.103.34.44,TCP,931,0.153987011,SYN,1/4/2023 19:53,,,,,,,,,
192.168.229.14,10.62.3.26,UDP,838,0.205237951,ACK,1/4/2023 19:53,,,,,,,,,
192.168.103.15,10.48.7.28,TCP,1385,0.231009662,ACK,1/4/2023 19:53,,,,,,,,,
192.168.50.30,10.27.52.62,TCP,1070,1.05209444,SYN,1/4/2023 19:53,,,,,,,,,
192.168.110.12,10.93.22.54,TCP,1130,0.422344062,ACK,1/4/2023 19:53,,,,,,,,,
192.168.177.5,10.153.44.7,TCP,850,2.033990857,FIN,1/4/2023 19:53,,,,,,,,,
192.168.154.15,10.9.22.8,TCP,1434,0.457789246,SYN,1/4/2023 19:54,,,,,,,,,
192.168.89.9,10.15.6.73,ICMP,590,0.00750511,ACK,1/4/2023 19:54,,,,,,,,,
192.168.103.40,10.14.39.97,TCP,857,0.439645628,SYN,1/4/2023 19:54,,,,,,,,,
192.168.162.13,10.65.22.48,UDP,1252,0.347650828,RST,1/4/2023 19:54,,,,,,,,,
192.168.236.44,10.146.43.3,TCP,804,0.596835783,FIN,1/4/2023 19:54,,,,,,,,,
192.168.238.46,10.44.17.49,UDP,197,0.918533355,RST,1/4/2023 19:54,,,,,,,,,
192.168.96.34,10.68.48.70,TCP,1451,0.165838404,ACK,1/4/2023 19:55,,,,,,,,,
192.168.118.4,10.64.41.6,UDP,374,0.922080705,ACK,1/4/2023 19:55,,,,,,,,,
192.168.204.10,10.73.37.85,TCP,806,0.530931847,ACK,1/4/2023 19:55,,,,,,,,,
192.168.52.45,10.9.37.32,TCP,1391,0.090563921,FIN,1/4/2023 19:55,,,,,,,,,
192.168.0.11,10.24.26.23,ICMP,1489,1.191569458,SYN,1/4/2023 19:55,,,,,,,,,
192.168.177.9,10.75.16.57,TCP,1169,0.542346734,SYN,1/4/2023 19:55,,,,,,,,,
192.168.37.23,10.34.31.26,TCP,95,0.44152596,FIN,1/4/2023 19:56,,,,,,,,,
192.168.140.5,10.136.47.4,TCP,1248,1.027714477,SYN,1/4/2023 19:56,,,,,,,,,
192.168.24.10,10.103.42.17,TCP,1384,0.003697414,ACK,1/4/2023 19:56,,,,,,,,,
192.168.132.22,10.7.34.13,TCP,1331,0.444930334,ACK,1/4/2023 19:56,,,,,,,,,
192.168.41.25,10.3.56.24,TCP,881,0.059183617,SYN,1/4/2023 19:56,,,,,,,,,
192.168.100.20,10.38.47.42,UDP,775,0.179025169,SYN,1/4/2023 19:56,,,,,,,,,
192.168.27.21,10.69.52.58,ICMP,331,0.279974667,ACK,1/4/2023 19:57,,,,,,,,,
192.168.138.29,10.11.28.99,ICMP,381,0.217432333,SYN,1/4/2023 19:57,,,,,,,,,
192.168.68.37,10.31.48.9,UDP,695,1.035860606,ACK,1/4/2023 19:57,,,,,,,,,
192.168.176.5,10.2.9.44,UDP,97,0.061349799,SYN,1/4/2023 19:57,,,,,,,,,
192.168.32.45,10.15.50.51,TCP,208,1.251896825,ACK,1/4/2023 19:57,,,,,,,,,
192.168.227.8,10.14.9.38,TCP,401,0.250397975,ACK,1/4/2023 19:57,,,,,,,,,
192.168.115.6,10.124.47.23,TCP,510,0.593326793,ACK,1/4/2023 19:58,,,,,,,,,
192.168.142.15,10.164.8.33,UDP,1485,1.005926341,ACK,1/4/2023 19:58,,,,,,,,,
192.168.239.9,10.96.34.18,UDP,371,0.236463315,ACK,1/4/2023 19:58,,,,,,,,,
192.168.60.5,10.136.47.14,TCP,1413,0.182137432,ACK,1/4/2023 19:58,,,,,,,,,
192.168.125.26,10.81.57.85,ICMP,1175,0.218765941,SYN,1/4/2023 19:58,,,,,,,,,
192.168.214.16,10.62.4.61,TCP,1098,0.379494562,SYN,1/4/2023 19:58,,,,,,,,,
192.168.125.39,10.108.5.29,TCP,987,1.329233019,ACK,1/4/2023 19:59,,,,,,,,,
192.168.34.10,10.161.38.46,TCP,332,0.088306688,ACK,1/4/2023 19:59,,,,,,,,,
192.168.90.16,10.57.0.26,TCP,802,1.205693852,ACK,1/4/2023 19:59,,,,,,,,,
192.168.20.12,10.147.7.61,ICMP,642,0.267310168,SYN,1/4/2023 19:59,,,,,,,,,
192.168.8.16,10.51.11.49,TCP,1451,0.13926366,ACK,1/4/2023 19:59,,,,,,,,,
192.168.200.29,10.27.50.88,TCP,391,0.311076665,ACK,1/4/2023 19:59,,,,,,,,,
192.168.181.23,10.101.54.44,TCP,337,0.01634989,ACK,1/4/2023 20:00,,,,,,,,,
192.168.38.43,10.72.2.59,TCP,488,0.484371945,FIN,1/4/2023 20:00,,,,,,,,,
192.168.240.24,10.39.32.68,ICMP,229,0.322728231,ACK,1/4/2023 20:00,,,,,,,,,
192.168.21.31,10.71.27.37,UDP,1283,1.765805852,RST,1/4/2023 20:00,,,,,,,,,
192.168.73.47,10.79.55.23,TCP,799,0.245420459,RST,1/4/2023 20:00,,,,,,,,,
192.168.233.27,10.67.7.19,TCP,566,0.156541412,ACK,1/4/2023 20:00,,,,,,,,,
192.168.127.34,10.32.36.76,TCP,1489,0.520612552,RST,1/4/2023 20:01,,,,,,,,,
192.168.47.39,10.78.58.70,TCP,820,0.290913926,ACK,1/4/2023 20:01,,,,,,,,,
192.168.215.21,10.94.16.23,TCP,1420,1.075774874,ACK,1/4/2023 20:01,,,,,,,,,
192.168.14.17,10.97.2.45,TCP,264,0.145200942,SYN,1/4/2023 20:01,,,,,,,,,
192.168.117.45,10.36.31.67,TCP,128,0.561308949,ACK,1/4/2023 20:01,,,,,,,,,
192.168.18.25,10.133.51.89,UDP,717,0.460841237,RST,1/4/2023 20:01,,,,,,,,,
192.168.54.40,10.115.38.64,TCP,245,1.047867503,RST,1/4/2023 20:02,,,,,,,,,
192.168.85.41,10.73.18.61,TCP,92,0.444364403,ACK,1/4/2023 20:02,,,,,,,,,
192.168.242.49,10.73.14.53,TCP,838,0.51884261,SYN,1/4/2023 20:02,,,,,,,,,
192.168.233.14,10.72.33.24,TCP,1061,0.052414284,FIN,1/4/2023 20:02,,,,,,,,,
192.168.125.28,10.132.26.63,ICMP,1421,0.145956991,FIN,1/4/2023 20:02,,,,,,,,,
192.168.75.27,10.152.53.93,UDP,280,0.618164731,ACK,1/4/2023 20:02,,,,,,,,,
192.168.115.24,10.61.49.82,TCP,812,0.170240457,FIN,1/4/2023 20:03,,,,,,,,,
192.168.213.39,10.147.29.48,TCP,1066,0.229715056,FIN,1/4/2023 20:03,,,,,,,,,
192.168.125.41,10.9.55.62,TCP,397,0.238589837,ACK,1/4/2023 20:03,,,,,,,,,
192.168.113.39,10.27.19.29,TCP,1257,0.034626603,ACK,1/4/2023 20:03,,,,,,,,,
192.168.99.23,10.25.52.17,TCP,1151,0.049028729,RST,1/4/2023 20:03,,,,,,,,,
192.168.71.28,10.45.45.72,TCP,624,0.070123282,ACK,1/4/2023 20:03,,,,,,,,,
192.168.113.29,10.41.31.47,TCP,310,0.036558681,ACK,1/4/2023 20:04,,,,,,,,,
192.168.206.39,10.21.47.32,TCP,404,0.627867056,SYN,1/4/2023 20:04,,,,,,,,,
192.168.71.28,10.117.49.54,TCP,755,0.302622232,SYN,1/4/2023 20:04,,,,,,,,,
192.168.96.11,10.58.57.17,TCP,367,0.686173608,ACK,1/4/2023 20:04,,,,,,,,,
192.168.41.37,10.165.26.6,UDP,1304,0.175050141,SYN,1/4/2023 20:04,,,,,,,,,
192.168.125.25,10.136.1.20,TCP,989,1.606421891,SYN,1/4/2023 20:04,,,,,,,,,
192.168.161.22,10.112.2.98,ICMP,852,1.154254673,SYN,1/4/2023 20:05,,,,,,,,,
192.168.129.16,10.60.29.26,UDP,716,0.012198545,ACK,1/4/2023 20:05,,,,,,,,,
192.168.138.14,10.107.0.95,UDP,972,0.407463077,SYN,1/4/2023 20:05,,,,,,,,,
192.168.95.22,10.157.18.93,ICMP,658,0.021008249,ACK,1/4/2023 20:05,,,,,,,,,
192.168.68.36,10.57.59.90,UDP,1001,0.170048585,ACK,1/4/2023 20:05,,,,,,,,,
192.168.214.19,10.150.52.87,TCP,404,0.58483528,RST,1/4/2023 20:05,,,,,,,,,
192.168.156.42,10.18.38.96,ICMP,750,0.66598217,FIN,1/4/2023 20:06,,,,,,,,,
192.168.150.9,10.155.2.19,TCP,1191,0.388860771,ACK,1/4/2023 20:06,,,,,,,,,
192.168.145.31,10.23.55.91,TCP,260,0.028908465,ACK,1/4/2023 20:06,,,,,,,,,
192.168.100.17,10.85.7.81,TCP,241,0.790455832,SYN,1/4/2023 20:06,,,,,,,,,
192.168.182.18,10.59.17.61,UDP,765,0.539869702,ACK,1/4/2023 20:06,,,,,,,,,
192.168.154.21,10.85.6.27,UDP,356,0.172130553,RST,1/4/2023 20:06,,,,,,,,,
192.168.128.32,10.36.50.81,TCP,945,0.111662295,FIN,1/4/2023 20:07,,,,,,,,,
192.168.141.46,10.34.44.3,TCP,717,0.36408912,SYN,1/4/2023 20:07,,,,,,,,,
192.168.205.33,10.2.20.37,TCP,989,1.806235603,SYN,1/4/2023 20:07,,,,,,,,,
192.168.163.39,10.10.58.1,TCP,275,0.218110739,ACK,1/4/2023 20:07,,,,,,,,,
192.168.119.12,10.146.20.52,TCP,69,0.388628577,ACK,1/4/2023 20:07,,,,,,,,,
192.168.172.25,10.27.17.74,TCP,733,0.57953419,RST,1/4/2023 20:07,,,,,,,,,
192.168.142.20,10.106.36.19,TCP,529,1.081818694,SYN,1/4/2023 20:08,,,,,,,,,
192.168.33.14,10.77.59.1,UDP,627,0.195828164,FIN,1/4/2023 20:08,,,,,,,,,
192.168.157.44,10.90.11.43,TCP,504,0.01445335,ACK,1/4/2023 20:08,,,,,,,,,
192.168.140.14,10.42.24.71,UDP,728,0.2812938,SYN,1/4/2023 20:08,,,,,,,,,
192.168.92.26,10.106.59.30,TCP,1330,0.176165763,FIN,1/4/2023 20:08,,,,,,,,,
192.168.66.25,10.91.7.87,TCP,623,0.843654221,ACK,1/4/2023 20:08,,,,,,,,,
192.168.218.45,10.11.24.73,TCP,361,0.190508041,ACK,1/4/2023 20:09,,,,,,,,,
192.168.39.16,10.159.16.40,ICMP,680,1.124085109,SYN,1/4/2023 20:09,,,,,,,,,
192.168.165.11,10.3.56.38,TCP,157,0.314758364,ACK,1/4/2023 20:09,,,,,,,,,
192.168.220.47,10.93.23.66,TCP,1311,0.113100098,ACK,1/4/2023 20:09,,,,,,,,,
192.168.242.24,10.48.38.58,TCP,1339,0.163917393,SYN,1/4/2023 20:09,,,,,,,,,
192.168.156.34,10.8.23.24,UDP,1043,1.008629585,ACK,1/4/2023 20:09,,,,,,,,,
192.168.138.20,10.134.55.56,TCP,981,0.24403496,SYN,1/4/2023 20:10,,,,,,,,,
192.168.147.9,10.19.50.36,UDP,834,0.151274988,SYN,1/4/2023 20:10,,,,,,,,,
192.168.55.23,10.39.43.23,TCP,839,1.066509654,ACK,1/4/2023 20:10,,,,,,,,,
192.168.99.49,10.8.41.86,UDP,530,0.382235782,RST,1/4/2023 20:10,,,,,,,,,
192.168.218.24,10.33.58.65,ICMP,171,0.946570532,ACK,1/4/2023 20:10,,,,,,,,,
192.168.103.25,10.117.42.94,TCP,164,1.036707566,ACK,1/4/2023 20:10,,,,,,,,,
192.168.216.48,10.82.2.92,TCP,734,0.17698181,RST,1/4/2023 20:11,,,,,,,,,
192.168.32.31,10.73.8.28,TCP,634,0.07801875,ACK,1/4/2023 20:11,,,,,,,,,
192.168.201.39,10.10.15.23,ICMP,1060,0.769483957,FIN,1/4/2023 20:11,,,,,,,,,
192.168.78.1,10.162.53.75,TCP,1006,1.908083089,RST,1/4/2023 20:11,,,,,,,,,
192.168.181.16,10.23.34.21,TCP,341,1.946656699,ACK,1/4/2023 20:11,,,,,,,,,
192.168.84.2,10.77.26.45,TCP,1297,0.737346487,SYN,1/4/2023 20:11,,,,,,,,,
192.168.124.3,10.0.26.45,TCP,259,0.422025162,SYN,1/4/2023 20:12,,,,,,,,,
192.168.142.32,10.164.25.50,TCP,648,0.842462349,ACK,1/4/2023 20:12,,,,,,,,,
192.168.177.47,10.120.37.11,TCP,557,0.004555828,SYN,1/4/2023 20:12,,,,,,,,,
192.168.218.36,10.117.46.75,UDP,1384,1.61387844,ACK,1/4/2023 20:12,,,,,,,,,
192.168.226.39,10.132.15.14,TCP,469,0.19599104,SYN,1/4/2023 20:12,,,,,,,,,
192.168.215.8,10.160.51.24,TCP,1002,0.750486411,ACK,1/4/2023 20:12,,,,,,,,,
192.168.6.4,10.4.41.46,UDP,946,0.599172054,RST,1/4/2023 20:13,,,,,,,,,
192.168.221.10,10.158.50.35,TCP,1006,0.130254779,ACK,1/4/2023 20:13,,,,,,,,,
192.168.59.25,10.144.11.36,ICMP,717,0.020374047,ACK,1/4/2023 20:13,,,,,,,,,
192.168.41.47,10.166.6.14,ICMP,806,0.030536272,SYN,1/4/2023 20:13,,,,,,,,,
192.168.95.32,10.55.15.31,TCP,845,0.975104026,SYN,1/4/2023 20:13,,,,,,,,,
192.168.113.32,10.84.44.51,ICMP,663,0.813953896,ACK,1/4/2023 20:13,,,,,,,,,
192.168.73.9,10.62.42.86,UDP,1174,0.558145398,SYN,1/4/2023 20:14,,,,,,,,,
192.168.152.25,10.25.52.77,TCP,395,1.275980713,ACK,1/4/2023 20:14,,,,,,,,,
192.168.232.16,10.100.19.14,TCP,748,0.166037151,RST,1/4/2023 20:14,,,,,,,,,
192.168.176.16,10.87.12.74,UDP,1383,0.048820931,SYN,1/4/2023 20:14,,,,,,,,,
192.168.93.38,10.135.52.95,TCP,273,0.670288475,SYN,1/4/2023 20:14,,,,,,,,,
192.168.4.7,10.90.30.65,UDP,616,0.503926724,FIN,1/4/2023 20:14,,,,,,,,,
